Cell_ID,User_ID,Channel_ID,Cell_Type,Carrier_Frequency_GHz,Bandwidth_MHz,Modulation_Scheme,Transmission_Power_dBm,Interference_Level_dB,Power_Consumption_Watt,Achieved_Throughput_Mbps,Energy_Efficiency_Mbps_Watt,Network_Latency_ms,Packet_Loss_Ratio,Signal_to_Noise_Ratio_dB,Resource_Utilization,User_Traffic_Demand_Mbps,QoS_Satisfaction,User_Mobility_kmh,Handover_Count,Optimized_Power_dBm,Reward_Score,Success_Rate,Optimized_Action,Location_X,Location_Y,Location_Tag
25,1039,7,Femto,51.85530747,400,64-QAM,36.76850116,-79.5382069,32.75950378,463.7337807,14.15570223,31.17243573,0.026283117,-3.843194689,98.29891905,144.3960745,91.49303232,76.67051061,8,34.93971516,0.338352601,98.86928584,Maintain_Power,656.9,434.5,residential
29,1885,5,Pico,41.30979064,40,256-QAM,22.28198906,-55.64610228,24.43782412,974.7435282,39.88667417,11.2958744,0.059550498,-2.608614391,97.00373835,116.104862,74.00708266,67.64302766,4,21.09063905,0.87820463,74.28240332,Maintain_Power,590.0,499.6,downtown
7,1335,2,Femto,31.73963796,200,256-QAM,28.41524451,-69.49454829,46.63229406,825.615909,17.70481006,12.80712992,0.094745866,17.61106206,93.78253861,275.1172826,77.9903727,104.9912973,2,24.16410342,0.169797139,98.47253847,Reduce_Power,778.9,524.5,residential
49,1639,4,Micro,79.39890889,80,QPSK,15.58553028,-59.85454298,6.633259564,445.7328551,67.1966551,32.98655364,0.060633263,4.695881728,71.78991017,33.07292361,95.2223687,46.49262169,3,14.18496803,0.057277705,76.76389876,Maintain_Power,253.1,160.2,hospital
3,1172,2,Pico,37.72294127,40,64-QAM,14.36587447,-59.50805647,26.97794864,516.4418588,19.14311076,40.58311437,0.081325433,0.242433172,87.32660604,372.5362084,93.69437549,14.79533591,0,11.40210872,0.342918195,87.17350848,Reduce_Power,646.3,261.2,residential
20,1546,3,Micro,29.29326851,100,64-QAM,33.96518124,-93.99866708,34.73516931,282.3465369,8.12854932,38.35779911,0.046256292,3.507901729,96.44999082,305.331327,99.70891155,52.25946651,7,31.56866746,0.139140288,89.62864816,Reduce_Power,351.5,262.6,residential
20,1258,3,Pico,56.44853786,200,64-QAM,22.89106876,-67.31488018,42.62262757,492.0506074,11.5443518,30.71418264,0.07193274,2.363835557,86.88184878,195.4913358,70.68869522,104.4950008,0,18.27376772,0.59151895,96.38549863,Reduce_Power,351.5,262.6,residential
30,1887,4,Micro,27.0073931,40,QPSK,39.60228438,-52.37418306,29.35204362,116.4174496,3.966246817,46.93957209,0.002185199,11.75108335,65.78803117,112.8358845,74.26557497,108.0938394,4,36.45768238,0.472492402,94.11025502,Reduce_Power,500.0,920.0,residential
35,1516,6,Macro,97.33985243,100,256-QAM,25.72893833,-75.99864552,44.84829739,909.5487001,20.28056254,36.82123128,0.078747346,-4.666658429,53.40039961,270.478064,80.11946137,70.73852769,0,24.06847103,0.707964068,98.0358342,Maintain_Power,520.4,587.7,downtown
35,1729,3,Macro,71.67426554,100,256-QAM,35.36958732,-63.39087872,24.18245761,716.079977,29.61154688,27.55388185,0.067184943,10.34885538,97.90062191,477.8006193,90.80193846,7.468616353,7,32.17612834,0.072793681,93.62110845,Reduce_Power,520.4,587.7,downtown
49,1522,1,Macro,35.60495759,80,256-QAM,39.39891036,-71.663355,19.27078633,807.1546567,41.88488435,40.99404477,0.035884874,2.469931533,99.62130878,355.512541,79.46631689,86.68266135,4,37.80437772,0.754388117,80.16209822,Maintain_Power,253.1,160.2,hospital
39,1893,1,Micro,37.10651057,400,QPSK,18.43450485,-89.75770129,48.82154214,535.8109902,10.97488868,15.23371498,0.041698591,27.30525941,84.6820533,143.2810407,80.37897481,78.36579784,4,17.98015684,0.276565714,75.36546103,Maintain_Power,444.2,570.6,downtown
27,1838,9,Pico,67.3069645,100,QPSK,34.02645136,-90.24031771,35.02314315,134.3775431,3.836821342,13.91114449,0.032661391,6.872658752,65.76764946,372.7443308,76.82310513,54.20264894,6,31.60042217,0.671433363,74.66971103,Reduce_Power,580.9,460.6,downtown
26,1116,9,Femto,51.09899756,100,16-QAM,10.6601849,-78.30834174,24.16001833,541.8722051,22.4284683,48.60129966,0.052428659,-5.999620615,93.25143599,254.5002471,97.28778622,19.56010701,5,6.359193993,0.291004222,72.6261142,Reduce_Power,555.8,429.4,downtown
14,1183,5,Femto,82.84427256,400,64-QAM,30.39262354,-75.85047131,44.51853816,335.9141962,7.545490263,47.54126333,0.010867563,27.3443558,97.67272235,28.76873138,86.42663612,72.77596445,9,25.84671879,0.83379083,97.97201975,Reduce_Power,312.4,707.8,residential
17,1905,9,Micro,65.48129291,20,256-QAM,32.35603273,-74.84337787,35.73861863,20.0047443,0.55975147,44.14529237,0.084491494,27.50000545,75.32214566,310.6803748,74.79052509,57.87612205,8,29.63732252,0.834089455,84.5859118,Reduce_Power,230.3,424.7,residential
18,1873,7,Micro,56.93337454,100,16-QAM,24.32091137,-52.24996212,33.70706176,618.8854351,18.36070553,11.50408575,0.047805368,-2.980227293,65.58246366,120.7778518,87.46630126,7.251018665,7,20.82329199,0.306309649,98.96098551,Reduce_Power,899.4,629.8,residential
45,1115,9,Micro,97.18649885,200,16-QAM,14.8631563,-94.98727279,37.78420684,855.112732,22.63148557,29.7967602,0.004310218,22.65697912,70.3179872,207.7811364,74.78521129,47.73677233,7,11.8096996,0.909554991,93.24657624,Reduce_Power,418.7,461.3,downtown
29,1161,7,Micro,53.69540827,40,64-QAM,28.50161644,-80.97366329,38.22318993,713.4465379,18.66527988,27.21745437,0.055296174,24.47763339,53.69240366,241.8414595,78.15546106,112.6435006,2,24.44749229,0.321037774,98.61337283,Reduce_Power,590.0,499.6,downtown
20,1578,9,Femto,54.44643021,400,QPSK,36.92585978,-74.27262824,27.18425241,231.2970636,8.508494556,10.9523158,0.093051714,4.223857401,78.28340217,400.6574,90.88309778,49.37736177,2,36.40973644,0.895693429,96.05711127,Maintain_Power,351.5,262.6,residential
27,1711,2,Pico,74.598704,400,16-QAM,37.93957599,-51.84436303,23.86884026,820.9418664,34.39387324,22.94162037,0.008746051,-3.619979324,68.94267453,292.1338695,92.74539569,51.52966206,4,35.93271576,0.193140057,87.49992908,Reduce_Power,580.9,460.6,downtown
18,1542,8,Femto,85.52037239,400,QPSK,32.38307171,-74.78425915,45.91772065,316.4044891,6.890683696,23.79214692,0.012319257,21.93794459,94.22703203,173.3477253,82.99256927,66.89226714,7,31.11766806,0.287915127,76.7749912,Maintain_Power,899.4,629.8,residential
4,1586,7,Micro,71.59233931,200,QPSK,17.91139775,-61.23621399,27.37614828,226.3005928,8.266341578,12.7905093,0.038718328,-8.867756432,63.77761702,330.3380561,75.01518875,35.65511192,2,17.87851827,0.884188078,77.62143438,Maintain_Power,722.6,330.2,factory
1,1236,6,Macro,77.09437688,400,64-QAM,36.10980778,-62.5360946,14.71197371,961.5303702,65.35699353,47.7891602,0.073562426,14.77629916,50.41851668,100.0870643,76.34595856,8.824323852,2,31.96020828,0.080822761,81.14134024,Reduce_Power,500.0,80.0,residential
1,1838,5,Femto,52.34279921,200,16-QAM,36.664692,-71.67779753,28.47212536,26.43121101,0.928318862,25.14303459,0.060462194,3.67900381,86.85812868,412.2823893,86.18818383,72.1518067,7,35.99376369,0.701785352,70.72892741,Maintain_Power,500.0,80.0,residential
26,1065,4,Macro,60.44175957,80,256-QAM,21.01726617,-93.4648449,6.548994496,175.8934457,26.85808422,26.71970132,0.045795949,13.84106981,50.37041756,104.7079939,87.66823567,59.40860324,3,19.40038907,0.681991589,90.00516723,Maintain_Power,555.8,429.4,downtown
45,1069,7,Macro,38.97466657,20,16-QAM,15.4894521,-89.0620645,37.54932584,472.3310226,12.57894814,30.33036571,0.099274589,21.55390043,77.29855523,281.4732552,96.05907978,81.98903725,0,11.15506853,0.972159976,86.65511851,Reduce_Power,418.7,461.3,downtown
20,1808,3,Micro,75.69873329,400,256-QAM,36.23978302,-87.99298707,10.71428266,175.3985139,16.37053263,44.46066951,0.018579328,23.1495286,59.0629478,106.5384312,78.04415904,57.16948888,4,32.63319535,0.972276956,73.03078742,Reduce_Power,351.5,262.6,residential
23,1446,8,Femto,40.83034747,20,256-QAM,36.55291946,-98.06701762,10.02759194,175.2008075,17.47187246,27.13217453,0.082175679,29.93869234,80.5239583,166.1536984,88.35978025,29.68018407,4,33.71435312,0.480492504,94.74649923,Reduce_Power,519.6,412.2,downtown
10,1415,2,Pico,24.09551645,400,QPSK,13.02718254,-81.03909951,47.58602644,638.0048282,13.40739868,27.50732246,0.012383695,15.60901392,59.8942136,214.131792,70.07953619,46.12491075,3,11.47584485,0.658404064,94.68023815,Maintain_Power,602.4,760.6,residential
11,1531,1,Femto,94.96592111,200,256-QAM,39.00952877,-69.47431388,39.76505067,820.8398205,20.64224254,12.76947342,0.017960703,-1.061437159,75.09385578,186.872671,84.13735187,1.620259698,5,36.43291789,0.155789212,73.55711109,Reduce_Power,501.3,780.0,residential
41,1440,2,Pico,47.25715833,40,64-QAM,25.99241659,-92.78668506,23.64029494,665.0012752,28.12999064,30.53804238,0.029544427,1.044093143,66.7534435,467.2639405,81.94315092,18.61835315,3,25.71122737,0.226077178,76.11668758,Maintain_Power,419.1,539.4,downtown
41,1737,9,Pico,38.94403523,20,16-QAM,39.81190585,-91.24819951,15.78092641,110.437683,6.998174892,19.67632705,0.087309572,7.445803195,59.12774492,115.6279195,73.60448531,94.32108009,6,36.17541861,0.558438725,77.5116296,Reduce_Power,419.1,539.4,downtown
5,1945,5,Micro,44.37915155,20,QPSK,23.35024751,-64.65068358,42.95707162,896.4246884,20.86791894,32.6922933,0.044420573,23.93882497,80.3241267,94.17416882,96.73714168,111.8006576,7,22.16366921,0.237591915,85.7693473,Maintain_Power,768.9,422.1,residential
1,1463,8,Pico,49.11402502,200,QPSK,25.99850018,-91.53733056,48.58627296,923.5203568,19.00784523,15.73657147,0.039578541,4.67420105,54.11093202,261.1804887,73.24177398,43.81457738,0,23.60249896,0.216873331,98.34750676,Reduce_Power,500.0,80.0,residential
17,1920,3,Femto,60.06552841,20,256-QAM,17.98248496,-93.23322112,27.87593471,288.1925214,10.33839849,36.07069012,0.049072579,17.53079811,97.05681194,474.7134165,77.96355661,111.2945438,7,17.5101363,0.02284129,89.95840509,Maintain_Power,230.3,424.7,residential
22,1395,7,Femto,29.270727,80,QPSK,36.96842337,-51.10790568,31.10342325,557.5814138,17.92668959,31.32623644,0.063090633,-8.196489794,88.90647814,254.1477592,92.0196751,76.25649664,3,33.41448352,0.073343222,90.43266471,Reduce_Power,564.6,342.8,residential
34,1710,2,Macro,28.00315987,200,64-QAM,23.31136351,-99.26323596,15.93740712,490.3842508,30.76938722,24.24971465,0.042349417,7.202319002,95.79338123,479.8903661,75.42199988,33.65576263,8,18.83220686,0.71142952,78.74194751,Reduce_Power,435.4,657.2,residential
45,1550,8,Pico,46.26121818,20,64-QAM,34.43842161,-83.72959153,31.51626188,671.5424791,21.3078087,5.736949253,0.096253169,-3.318954984,52.12336282,99.22592488,72.30316402,71.97049347,1,32.15873989,0.014331077,88.72429101,Reduce_Power,418.7,461.3,downtown
41,1656,7,Micro,46.47822597,20,QPSK,12.39202825,-98.25316693,23.02689358,978.1669481,42.47932726,31.7214399,0.013534191,27.5377181,50.1069853,10.07690796,99.08058827,96.97384973,1,11.97590087,0.895781489,76.33904302,Maintain_Power,419.1,539.4,downtown
29,1556,5,Micro,32.94111331,20,QPSK,33.64739885,-58.09759032,43.05103248,986.5165428,22.91504956,43.10466897,0.04756663,21.65741924,67.89641721,154.9578763,78.80610356,94.30162591,2,28.92202454,0.078660891,91.33114731,Reduce_Power,590.0,499.6,downtown
4,1394,4,Femto,54.76416117,200,64-QAM,24.70729427,-70.82321429,21.97008589,514.0528827,23.39785494,9.382645403,0.041543306,-4.450370128,80.83402692,320.9082641,71.82076736,106.2122197,5,22.47204763,0.156574436,77.0457594,Reduce_Power,722.6,330.2,factory
5,1325,1,Pico,45.58617878,40,256-QAM,10.16223639,-97.60240736,34.19506168,101.0301659,2.954525036,5.151253801,0.069270682,6.074053617,62.21977773,298.0647549,74.23117462,94.46208214,3,9.760539116,0.340343422,70.41954449,Maintain_Power,768.9,422.1,residential
11,1892,5,Micro,25.98022201,100,QPSK,16.78788817,-69.2318923,14.1559706,341.1278015,24.09780375,2.938870393,0.096308336,-6.776331226,77.46628892,124.6536101,76.67368645,83.46506586,4,15.8457526,0.726655935,85.71074274,Maintain_Power,501.3,780.0,residential
21,1918,9,Pico,91.31477931,400,256-QAM,15.81190634,-93.84518037,9.080277614,419.4308266,46.19141005,2.559118153,0.028841287,19.86234726,80.30008144,332.4792049,98.75170517,46.04415396,7,15.21268294,0.70071559,78.93988219,Maintain_Power,447.2,225.0,residential
35,1090,4,Pico,91.33744537,20,QPSK,32.55293744,-75.21336961,6.815984897,539.2870292,79.12092492,42.2613895,0.09553265,-2.345378817,57.58134974,415.9724221,70.48286791,21.56845934,6,31.56531076,0.246559877,88.86900012,Maintain_Power,520.4,587.7,downtown
12,1749,9,Macro,39.89785122,100,64-QAM,24.31606569,-66.52935427,23.70404468,960.766667,40.53176072,36.65313208,0.082769963,22.17335917,88.44362078,345.162203,93.78379781,13.51875135,7,23.5371344,0.326992806,92.38195748,Maintain_Power,899.4,370.2,residential
26,1069,2,Micro,36.37828934,100,QPSK,14.7915519,-92.57464836,12.35879246,269.7933549,21.83007408,10.91261841,0.081047791,-7.039093919,96.81795726,365.2894897,93.42747069,97.52049819,2,10.17716381,0.82123177,94.41367502,Reduce_Power,555.8,429.4,downtown
19,1165,4,Macro,65.59425009,20,QPSK,17.70408931,-75.14747961,49.70660856,541.3208411,10.89031935,45.93875896,0.007307595,12.91829812,82.00638666,157.2653595,84.98896582,92.00781853,1,16.65871775,0.49677874,99.44432602,Maintain_Power,275.7,332.3,hospital
45,1641,9,Micro,71.93726623,20,QPSK,25.12230416,-77.12945355,40.92725248,298.1372677,7.284565897,7.631650886,0.094058345,14.32804834,97.39243904,266.9581136,97.98700721,107.3324469,5,22.91247084,0.45820231,86.66732585,Reduce_Power,418.7,461.3,downtown
7,1213,4,Pico,96.77323437,400,64-QAM,10.58914592,-54.21247615,36.20179183,920.2672434,25.42048879,19.3339741,0.083892785,3.373389462,62.30668966,26.13913027,70.40300068,8.47801048,2,6.9397514,0.633476701,84.47428018,Reduce_Power,778.9,524.5,residential
47,1851,5,Micro,52.6784827,100,64-QAM,22.72376764,-50.21493027,41.14933103,990.058119,24.06012672,23.15330693,0.068458312,-3.431671086,51.82572705,182.7452627,84.85616901,76.23645355,0,19.338902,0.456847068,77.36690451,Reduce_Power,100.6,370.2,residential
7,1600,8,Femto,70.98322606,40,64-QAM,30.34184211,-67.27627767,16.82362664,872.0318738,51.83376288,4.718891834,0.012785924,2.953167805,62.37177951,408.7827621,77.60382472,86.45616654,7,25.55951116,0.434001736,92.40574035,Reduce_Power,778.9,524.5,residential
26,1334,1,Pico,90.74175948,100,16-QAM,25.53263756,-57.25704222,44.56687923,345.3561561,7.749166242,18.02623589,0.042003726,9.820470231,82.40556226,396.1042476,92.85788498,49.5066157,2,20.70248974,0.798603622,84.48114486,Reduce_Power,555.8,429.4,downtown
40,1763,1,Micro,58.19648772,40,16-QAM,27.94298623,-67.65590213,49.80363778,285.1051821,5.72458549,5.992154146,0.084022826,28.76430578,79.88174604,470.6960196,75.19735157,63.7707368,5,25.08951376,0.931423736,79.81149827,Reduce_Power,342.8,435.4,residential
5,1368,9,Macro,33.29827709,80,16-QAM,19.79854351,-56.18568723,18.04345111,436.8589046,24.2114938,39.69894515,0.043753138,7.877673378,63.37028383,484.5377951,96.25228468,59.58677237,8,16.03702382,0.549264752,82.96282096,Reduce_Power,768.9,422.1,residential
21,1860,9,Macro,52.68599372,40,16-QAM,15.49227172,-78.33639741,49.30919093,750.100301,15.21218026,3.294577327,0.043645517,-2.424726522,70.40236473,486.472896,82.16428044,52.19317016,6,13.56204536,0.289337668,81.11470877,Maintain_Power,447.2,225.0,residential
14,1583,4,Pico,34.37908643,400,64-QAM,34.29223871,-69.60050711,19.41784459,19.22234471,0.989931948,1.839691934,0.027012581,-8.964550849,68.3817613,82.90374454,74.07600305,34.87397194,3,32.14598826,0.949705933,99.35513871,Reduce_Power,312.4,707.8,residential
4,1676,2,Macro,25.26459928,200,QPSK,37.16904614,-57.74152384,5.527540296,995.1600465,180.0366878,36.89243548,0.005118825,-9.670822716,97.5212874,64.71362933,71.04248907,118.680984,5,36.64718898,0.701937153,76.79052565,Maintain_Power,722.6,330.2,factory
23,1048,9,Pico,81.11803228,20,64-QAM,25.32221711,-54.09571399,21.5246326,884.5772473,41.09604395,39.2615675,0.051300381,6.669519417,65.71690306,438.1657242,90.68356485,106.0045061,9,21.95511944,0.654323747,82.43564054,Reduce_Power,519.6,412.2,downtown
42,1051,4,Pico,42.12020124,80,16-QAM,19.15123638,-98.76586333,49.88817504,33.57737614,0.673052805,25.28587062,0.077446949,1.852372179,59.65564324,194.6530684,97.85370106,94.38889947,8,17.7981929,0.606669322,79.21888215,Maintain_Power,100.6,629.8,residential
20,1288,6,Pico,24.15253548,100,256-QAM,25.33614489,-94.80236539,33.58180646,388.2791505,11.56218773,16.57575686,0.014607136,-5.39672279,78.28063235,181.8057666,99.09610903,101.0240037,0,24.93683832,0.740377427,75.14906022,Maintain_Power,351.5,262.6,residential
15,1789,1,Micro,90.30485917,40,256-QAM,36.36956562,-53.44139693,36.29626407,690.955718,19.03655199,12.58620333,0.089377757,-3.112983824,56.24119258,269.167761,96.22987331,100.4810199,1,35.87841114,0.775611256,78.98434445,Maintain_Power,250.0,626.0,residential
45,1625,9,Pico,57.72795173,80,64-QAM,30.74219042,-71.57456151,15.72562184,248.9918079,15.83351109,6.734367092,0.055528399,3.996239452,75.39349437,228.4491651,81.68606098,8.973516995,0,27.13030569,0.79118275,84.67950994,Reduce_Power,418.7,461.3,downtown
29,1238,5,Macro,42.15335085,200,QPSK,35.75848259,-50.4903953,11.56640429,151.4103297,13.09052718,24.7272783,0.081229888,17.4652062,84.34723366,115.4050451,97.1757793,68.97093623,4,34.61384675,0.975801817,88.94840724,Maintain_Power,590.0,499.6,downtown
8,1132,3,Femto,43.9720379,40,16-QAM,19.85138269,-60.36834786,44.84796969,633.0252266,14.11491381,25.06336747,0.066703987,14.38351807,97.16315442,423.0831494,89.31032794,56.48455202,4,16.00145618,0.411201735,88.50620262,Reduce_Power,751.2,623.6,residential
41,1998,4,Micro,42.28087989,400,QPSK,31.35937385,-59.09299081,23.60264921,904.4901969,38.32155403,23.34207681,0.013494562,-6.801786772,94.61288482,455.0842116,71.89951001,23.84879502,0,26.82977384,0.242636124,93.18029691,Reduce_Power,419.1,539.4,downtown
48,1785,1,Macro,38.78626825,100,QPSK,29.59146915,-80.69387462,5.184841321,956.0373892,184.3908675,39.13486734,0.090659222,-4.278937853,92.06079542,375.0156518,75.1259522,31.34543596,0,27.88722522,0.394102934,72.1382329,Maintain_Power,479.6,412.3,downtown
19,1165,9,Pico,87.93319307,100,QPSK,27.14849382,-87.12293061,18.24106793,20.16067322,1.105235357,5.889066151,0.071814975,26.33611947,69.69363881,28.79569827,81.55255214,16.95613338,7,23.17911345,0.766798481,79.43076202,Reduce_Power,275.7,332.3,hospital
48,1373,8,Pico,36.94520421,40,16-QAM,25.84674596,-70.0870413,13.80794487,875.7127799,63.4209354,33.83049118,0.003557899,-7.156749895,94.69871665,63.36868262,79.18684758,56.79505403,7,23.70299935,0.54069983,80.57750545,Reduce_Power,479.6,412.3,downtown
39,1372,4,Femto,66.70095597,200,64-QAM,26.52933649,-56.04839507,32.16975159,565.1602265,17.56806312,20.67679882,0.058004424,-2.045088644,85.83194484,176.2754945,80.07853152,30.75940057,0,22.66825295,0.864691165,90.76633629,Reduce_Power,444.2,570.6,downtown
46,1804,2,Macro,29.8763386,20,16-QAM,35.49013269,-63.71507456,39.02554265,245.3272559,6.286325294,12.80654444,0.048012621,2.717687173,72.07635235,280.5715775,92.04915747,25.5040292,9,33.95651733,0.236141844,76.22509348,Maintain_Power,443.6,429.9,downtown
28,1477,9,Micro,96.16362459,20,16-QAM,37.47983503,-76.39124299,27.38743248,620.7742707,22.66639164,34.39811148,0.085915408,-0.795237289,78.20392057,306.7097216,71.7663961,65.8455832,9,32.82239992,0.737027608,76.42909176,Reduce_Power,657.2,564.6,residential
46,1754,4,Macro,69.85185674,100,64-QAM,13.38581393,-62.3399762,13.36545618,995.8308798,74.50781076,10.68621704,0.012278491,1.633533479,71.8055432,54.49764891,88.1736206,25.517827,6,8.449781039,0.249353244,72.85609399,Reduce_Power,443.6,429.9,downtown
27,1478,9,Pico,92.63959085,200,64-QAM,27.06314733,-65.48011884,7.608400861,283.4106153,37.24969549,12.31493269,0.059084405,19.10961696,59.83938421,480.3194208,80.09922228,70.75381679,3,25.13238269,0.799114591,85.99884681,Maintain_Power,580.9,460.6,downtown
4,1831,3,Micro,54.23871124,100,64-QAM,37.55225267,-54.34742875,19.10903021,284.1193865,14.86833102,49.92873703,0.031028004,-6.199474373,72.58437096,267.137341,96.47221553,18.66471631,0,36.55761665,0.438230565,91.80294325,Maintain_Power,722.6,330.2,factory
15,1649,7,Pico,85.61107631,20,256-QAM,14.04219955,-86.82213884,41.26835149,701.9530364,17.00947605,44.54476758,0.024561887,4.089336047,90.37048396,218.7147974,71.71505208,84.67476156,3,10.61554523,0.98941302,90.92951564,Reduce_Power,250.0,626.0,residential
35,1590,7,Pico,88.87774044,100,256-QAM,22.3857812,-94.03442704,23.87810908,52.77548509,2.210203702,35.1598168,0.002253535,14.46917162,63.32940284,99.6033306,99.15013663,36.38410874,7,19.46780979,0.668733803,92.28391644,Reduce_Power,520.4,587.7,downtown
37,1681,4,Macro,77.42414613,40,64-QAM,12.67240514,-76.49744185,16.35129961,822.3417461,50.29213369,16.47237514,0.033222836,-8.046361892,82.0170247,475.6675244,72.42780545,91.60762689,1,7.715065835,0.741730248,75.08715146,Reduce_Power,343.1,565.5,residential
1,1634,2,Femto,31.06400745,400,QPSK,13.40429206,-81.94595946,5.932614985,656.0036332,110.5757975,27.29919911,0.039609588,-8.228212904,77.66366044,226.4609382,83.03420842,95.58233521,8,9.346321177,0.042724004,87.59666077,Reduce_Power,500.0,80.0,residential
3,1687,9,Pico,25.22208657,40,256-QAM,37.12332438,-51.25694265,27.32279235,842.7793599,30.84528657,7.204173964,0.044778671,9.942699507,96.00544478,63.30380297,95.71206372,118.2951811,6,32.94780119,0.703067554,72.79964946,Reduce_Power,646.3,261.2,residential
47,1299,4,Macro,36.81053508,400,16-QAM,23.38538754,-99.62479062,35.81699487,238.4326765,6.656970453,17.36362444,0.073472167,25.99298194,87.30848074,309.1106254,79.65694958,1.984418051,4,19.75298549,0.418823261,99.00038002,Reduce_Power,100.6,370.2,residential
24,1081,8,Micro,32.97535353,200,16-QAM,30.66218962,-53.3308469,13.56482585,848.7183219,62.56757965,4.330556273,0.040354243,7.790737964,68.06957091,178.325464,95.50259922,97.18784615,7,28.90824451,0.32313104,73.15270034,Maintain_Power,746.9,839.8,stadium
27,1086,2,Femto,79.11046248,20,256-QAM,14.1674327,-52.24603888,29.17349778,454.1273832,15.5664359,30.90559824,0.019523988,6.265786405,78.08632002,404.9582027,98.89501146,57.82676372,6,9.488220446,0.795195982,96.32820581,Reduce_Power,580.9,460.6,downtown
40,1224,8,Pico,66.33251837,200,16-QAM,10.65842447,-97.45208116,23.9332427,141.395011,5.907891911,43.01729134,0.039814623,-9.593688261,95.56060005,275.0055294,73.6823858,14.72752696,8,8.330073733,0.228636483,71.1514686,Reduce_Power,342.8,435.4,residential
36,1015,5,Pico,63.97226571,200,64-QAM,36.71451872,-55.52150744,36.67764545,902.4083706,24.60377049,40.66801375,0.006956501,19.3084553,61.32402934,57.32110563,84.31707028,90.92415053,9,34.71730211,0.181822969,85.93406008,Maintain_Power,253.1,839.8,residential
34,1821,7,Micro,43.21791482,20,16-QAM,27.23636919,-76.46105802,43.72722062,707.9630164,16.1904417,42.94798218,0.097207423,-3.436594187,73.72416591,376.5497188,76.92382873,7.897090287,5,26.26519497,0.355317165,95.58275501,Maintain_Power,435.4,657.2,residential
29,1357,7,Macro,35.75017279,80,256-QAM,10.59963267,-61.69246318,18.8171998,176.6022843,9.38515221,9.55538621,0.006623341,17.939746,61.08403113,155.809972,93.01098815,104.1216817,8,9.079847505,0.629349671,89.0385503,Maintain_Power,590.0,499.6,downtown
24,1162,9,Pico,39.6976457,80,QPSK,39.77018443,-96.03722344,45.71469848,254.0398467,5.557071471,32.85414596,0.020189085,3.940250405,70.92122153,207.0807828,73.2396729,75.88533404,0,39.75891106,0.257316537,84.81452855,Maintain_Power,746.9,839.8,stadium
24,1609,3,Micro,54.42105256,100,16-QAM,24.76577149,-52.23972029,36.81283092,276.1749037,7.502137076,47.88035987,0.042803164,-8.200459105,52.91116161,388.9439216,93.24248037,22.64194377,2,21.46624846,0.558596458,73.82112722,Reduce_Power,746.9,839.8,stadium
42,1667,4,Pico,80.25088371,80,16-QAM,24.27629524,-69.62257625,6.672475078,963.7008454,144.4292911,39.37930706,0.093340583,3.116028432,93.79852226,57.69432835,90.26257754,81.70641862,0,21.24896232,0.384847372,89.77708797,Reduce_Power,100.6,629.8,residential
4,1513,4,Macro,43.34326286,40,QPSK,28.62742553,-55.06528483,40.60593039,887.3153919,21.85186704,1.166128561,0.017873716,16.38241347,98.91228757,489.0006971,88.94026296,20.0758541,3,26.61225962,0.396714629,88.06986588,Reduce_Power,722.6,330.2,factory
3,1349,5,Femto,77.0945881,400,256-QAM,10.23713603,-66.35184529,27.25821786,352.8816807,12.94588232,44.23302397,0.039977849,20.73354618,78.39042192,352.5327277,83.02932335,67.84983458,6,5.401599824,0.203118348,83.7597358,Reduce_Power,646.3,261.2,residential
34,1908,6,Macro,61.35489835,200,QPSK,27.07415121,-73.1594853,47.54574013,471.9705808,9.926663871,35.58321265,0.098931706,15.42176406,77.70369717,100.3339109,85.04726465,0.597475498,0,23.60862018,0.322104861,77.04809683,Reduce_Power,435.4,657.2,residential
49,1680,3,Macro,91.29350449,100,16-QAM,28.88451712,-91.37521578,19.56341738,292.4271158,14.94765,6.98104074,0.060204763,18.44243129,97.79116952,33.77197892,73.01224516,112.4684662,2,27.67093608,0.273845816,76.60336135,Maintain_Power,253.1,160.2,hospital
23,1463,4,Macro,41.70150663,200,256-QAM,18.90860704,-91.10229349,31.60461466,745.2221714,23.5795367,16.37730655,0.061458327,-0.563435074,69.66208431,274.5450753,78.09661054,7.677585138,3,17.01509832,0.243439191,99.1003639,Maintain_Power,519.6,412.2,downtown
23,1826,3,Micro,58.26510788,20,64-QAM,31.80557229,-76.3714854,48.02657824,169.5970584,3.531316713,6.758225804,0.097412937,28.60992717,81.05454015,192.7326861,97.40168935,89.97814294,2,29.22657351,0.080779576,98.95176143,Reduce_Power,519.6,412.2,downtown
45,1836,2,Pico,31.3465223,80,256-QAM,21.32295449,-56.47788922,17.20218799,345.2281347,20.06885025,36.76071439,0.050609819,-0.923580113,91.86305568,19.60490335,83.25920037,84.60165307,8,18.59618914,0.433069865,98.10896745,Reduce_Power,418.7,461.3,downtown
5,1374,9,Femto,49.47163884,20,256-QAM,31.53319403,-94.23906611,26.2379095,610.043425,23.25045846,1.172670434,0.000256074,-3.196036794,75.28720677,306.5632823,82.08570518,78.18784882,5,30.15501723,0.244684644,85.47981493,Maintain_Power,768.9,422.1,residential
31,1091,1,Micro,62.52291375,100,64-QAM,14.31475535,-50.08074252,38.8622968,878.5710335,22.60728536,23.76158689,0.003097964,-0.007530266,61.07490518,157.8304472,71.42005395,4.693158816,9,13.06755396,0.961018861,99.6482732,Maintain_Power,565.5,656.9,residential
